Date,SKU_ID,Product_Name,Demand,Units_Sold,Current_Stock,Unit_Cost,EOQ,Safety_Stock,Reorder_Point,Stockout_Risk
2025-05-16,SKU_002,Bingo Potato Chips (Salted),438,438,1948,20,2701,228,1428,0
2025-05-17,SKU_002,Bingo Potato Chips (Salted),611,611,1337,20,2701,228,1428,0
2025-05-18,SKU_002,Bingo Potato Chips (Salted),623,623,714,20,2701,228,1428,0
2025-05-19,SKU_002,Bingo Potato Chips (Salted),288,288,426,20,2701,228,1428,0
2025-05-20,SKU_002,Bingo Potato Chips (Salted),243,243,2884,20,2701,228,1428,0
2025-05-21,SKU_002,Bingo Potato Chips (Salted),442,442,2442,20,2701,228,1428,0
2025-05-22,SKU_002,Bingo Potato Chips (Salted),318,318,2124,20,2701,228,1428,0
2025-05-23,SKU_002,Bingo Potato Chips (Salted),493,493,1631,20,2701,228,1428,0
2025-05-24,SKU_002,Bingo Potato Chips (Salted),658,658,973,20,2701,228,1428,0
2025-05-25,SKU_002,Bingo Potato Chips (Salted),577,577,396,20,2701,228,1428,0
2025-05-26,SKU_002,Bingo Potato Chips (Salted),300,300,96,20,2701,228,1428,0
2025-05-27,SKU_002,Bingo Potato Chips (Salted),342,342,2455,20,2701,228,1428,0
2025-05-28,SKU_002,Bingo Potato Chips (Salted),438,438,2017,20,2701,228,1428,0
2025-05-29,SKU_002,Bingo Potato Chips (Salted),462,462,1555,20,2701,228,1428,0
2025-05-30,SKU_002,Bingo Potato Chips (Salted),597,597,958,20,2701,228,1428,0
2025-05-31,SKU_002,Bingo Potato Chips (Salted),581,581,377,20,2701,228,1428,0
2025-06-01,SKU_002,Bingo Potato Chips (Salted),482,377,0,20,2701,228,1428,1
2025-06-02,SKU_002,Bingo Potato Chips (Salted),282,282,2419,20,2701,228,1428,0
2025-06-03,SKU_002,Bingo Potato Chips (Salted),268,268,2151,20,2701,228,1428,0
2025-06-04,SKU_002,Bingo Potato Chips (Salted),206,206,1945,20,2701,228,1428,0
2025-06-05,SKU_002,Bingo Potato Chips (Salted),479,479,1466,20,2701,228,1428,0
2025-06-06,SKU_002,Bingo Potato Chips (Salted),405,405,1061,20,2701,228,1428,0
2025-06-07,SKU_002,Bingo Potato Chips (Salted),469,469,592,20,2701,228,1428,0
2025-06-08,SKU_002,Bingo Potato Chips (Salted),485,485,107,20,2701,228,1428,0
2025-06-09,SKU_002,Bingo Potato Chips (Salted),354,107,0,20,2701,228,1428,1
2025-06-10,SKU_002,Bingo Potato Chips (Salted),328,0,0,20,2701,228,1428,1
2025-06-11,SKU_002,Bingo Potato Chips (Salted),248,248,2453,20,2701,228,1428,0
2025-06-12,SKU_002,Bingo Potato Chips (Salted),402,402,2051,20,2701,228,1428,0
2025-06-13,SKU_002,Bingo Potato Chips (Salted),551,551,1500,20,2701,228,1428,0
2025-06-14,SKU_002,Bingo Potato Chips (Salted),547,547,953,20,2701,228,1428,0
2025-06-15,SKU_002,Bingo Potato Chips (Salted),502,502,451,20,2701,228,1428,0
2025-06-16,SKU_002,Bingo Potato Chips (Salted),359,359,92,20,2701,228,1428,0
2025-06-17,SKU_002,Bingo Potato Chips (Salted),323,323,2470,20,2701,228,1428,0
2025-06-18,SKU_002,Bingo Potato Chips (Salted),449,449,2021,20,2701,228,1428,0
2025-06-19,SKU_002,Bingo Potato Chips (Salted),373,373,1648,20,2701,228,1428,0
2025-06-20,SKU_002,Bingo Potato Chips (Salted),596,596,1052,20,2701,228,1428,0
2025-06-21,SKU_002,Bingo Potato Chips (Salted),411,411,641,20,2701,228,1428,0
2025-06-22,SKU_002,Bingo Potato Chips (Salted),572,572,69,20,2701,228,1428,0
2025-06-23,SKU_002,Bingo Potato Chips (Salted),362,362,2408,20,2701,228,1428,0
2025-06-24,SKU_002,Bingo Potato Chips (Salted),342,342,2066,20,2701,228,1428,0
2025-06-25,SKU_002,Bingo Potato Chips (Salted),333,333,1733,20,2701,228,1428,0
2025-06-26,SKU_002,Bingo Potato Chips (Salted),334,334,1399,20,2701,228,1428,0
2025-06-27,SKU_002,Bingo Potato Chips (Salted),465,465,934,20,2701,228,1428,0
2025-06-28,SKU_002,Bingo Potato Chips (Salted),580,580,354,20,2701,228,1428,0
2025-06-29,SKU_002,Bingo Potato Chips (Salted),648,648,2407,20,2701,228,1428,0
2025-06-30,SKU_002,Bingo Potato Chips (Salted),341,341,2066,20,2701,228,1428,0
2025-07-01,SKU_002,Bingo Potato Chips (Salted),361,361,1705,20,2701,228,1428,0
2025-07-02,SKU_002,Bingo Potato Chips (Salted),455,455,1250,20,2701,228,1428,0
2025-07-03,SKU_002,Bingo Potato Chips (Salted),210,210,1040,20,2701,228,1428,0
2025-07-04,SKU_002,Bingo Potato Chips (Salted),528,528,512,20,2701,228,1428,0
2025-07-05,SKU_002,Bingo Potato Chips (Salted),708,708,2505,20,2701,228,1428,0
2025-07-06,SKU_002,Bingo Potato Chips (Salted),584,584,1921,20,2701,228,1428,0
2025-07-07,SKU_002,Bingo Potato Chips (Salted),362,362,1559,20,2701,228,1428,0
2025-07-08,SKU_002,Bingo Potato Chips (Salted),401,401,1158,20,2701,228,1428,0
2025-07-09,SKU_002,Bingo Potato Chips (Salted),330,330,828,20,2701,228,1428,0
2025-07-10,SKU_002,Bingo Potato Chips (Salted),256,256,572,20,2701,228,1428,0
2025-07-11,SKU_002,Bingo Potato Chips (Salted),498,498,2775,20,2701,228,1428,0
2025-07-12,SKU_002,Bingo Potato Chips (Salted),431,431,2344,20,2701,228,1428,0
2025-07-13,SKU_002,Bingo Potato Chips (Salted),459,459,1885,20,2701,228,1428,0
2025-07-14,SKU_002,Bingo Potato Chips (Salted),380,380,1505,20,2701,228,1428,0
2025-07-15,SKU_002,Bingo Potato Chips (Salted),453,453,1052,20,2701,228,1428,0
2025-07-16,SKU_002,Bingo Potato Chips (Salted),366,366,686,20,2701,228,1428,0
2025-07-17,SKU_002,Bingo Potato Chips (Salted),305,305,381,20,2701,228,1428,0
2025-07-18,SKU_002,Bingo Potato Chips (Salted),404,404,2678,20,2701,228,1428,0
2025-07-19,SKU_002,Bingo Potato Chips (Salted),548,548,2130,20,2701,228,1428,0
2025-07-20,SKU_002,Bingo Potato Chips (Salted),671,671,1459,20,2701,228,1428,0
2025-07-21,SKU_002,Bingo Potato Chips (Salted),241,241,1218,20,2701,228,1428,0
2025-07-22,SKU_002,Bingo Potato Chips (Salted),264,264,954,20,2701,228,1428,0
2025-07-23,SKU_002,Bingo Potato Chips (Salted),389,389,565,20,2701,228,1428,0
2025-07-24,SKU_002,Bingo Potato Chips (Salted),314,314,2952,20,2701,228,1428,0
2025-07-25,SKU_002,Bingo Potato Chips (Salted),699,699,2253,20,2701,228,1428,0
2025-07-26,SKU_002,Bingo Potato Chips (Salted),478,478,1775,20,2701,228,1428,0
2025-07-27,SKU_002,Bingo Potato Chips (Salted),543,543,1232,20,2701,228,1428,0
2025-07-28,SKU_002,Bingo Potato Chips (Salted),403,403,829,20,2701,228,1428,0
2025-07-29,SKU_002,Bingo Potato Chips (Salted),454,454,375,20,2701,228,1428,0
2025-07-30,SKU_002,Bingo Potato Chips (Salted),288,288,2788,20,2701,228,1428,0
2025-07-31,SKU_002,Bingo Potato Chips (Salted),419,419,2369,20,2701,228,1428,0
2025-08-01,SKU_002,Bingo Potato Chips (Salted),460,460,1909,20,2701,228,1428,0
2025-08-02,SKU_002,Bingo Potato Chips (Salted),538,538,1371,20,2701,228,1428,0
2025-08-03,SKU_002,Bingo Potato Chips (Salted),433,433,938,20,2701,228,1428,0
2025-08-04,SKU_002,Bingo Potato Chips (Salted),301,301,637,20,2701,228,1428,0
2025-08-05,SKU_002,Bingo Potato Chips (Salted),352,352,2986,20,2701,228,1428,0
2025-08-06,SKU_002,Bingo Potato Chips (Salted),444,444,2542,20,2701,228,1428,0
2025-08-07,SKU_002,Bingo Potato Chips (Salted),476,476,2066,20,2701,228,1428,0
2025-08-08,SKU_002,Bingo Potato Chips (Salted),734,734,1332,20,2701,228,1428,0
2025-08-09,SKU_002,Bingo Potato Chips (Salted),645,645,687,20,2701,228,1428,0
2025-08-10,SKU_002,Bingo Potato Chips (Salted),455,455,232,20,2701,228,1428,0
2025-08-11,SKU_002,Bingo Potato Chips (Salted),396,396,2537,20,2701,228,1428,0
2025-08-12,SKU_002,Bingo Potato Chips (Salted),339,339,2198,20,2701,228,1428,0
2025-08-13,SKU_002,Bingo Potato Chips (Salted),429,429,1769,20,2701,228,1428,0
2025-08-14,SKU_002,Bingo Potato Chips (Salted),415,415,1354,20,2701,228,1428,0
2025-08-15,SKU_002,Bingo Potato Chips (Salted),452,452,902,20,2701,228,1428,0
2025-08-16,SKU_002,Bingo Potato Chips (Salted),529,529,373,20,2701,228,1428,0
2025-08-17,SKU_002,Bingo Potato Chips (Salted),673,673,2401,20,2701,228,1428,0
2025-08-18,SKU_002,Bingo Potato Chips (Salted),262,262,2139,20,2701,228,1428,0
2025-08-19,SKU_002,Bingo Potato Chips (Salted),326,326,1813,20,2701,228,1428,0
2025-08-20,SKU_002,Bingo Potato Chips (Salted),291,291,1522,20,2701,228,1428,0
2025-08-21,SKU_002,Bingo Potato Chips (Salted),213,213,1309,20,2701,228,1428,0
2025-08-22,SKU_002,Bingo Potato Chips (Salted),569,569,740,20,2701,228,1428,0
2025-08-23,SKU_002,Bingo Potato Chips (Salted),377,377,363,20,2701,228,1428,0
2025-08-24,SKU_002,Bingo Potato Chips (Salted),539,539,2525,20,2701,228,1428,0
2025-08-25,SKU_002,Bingo Potato Chips (Salted),379,379,2146,20,2701,228,1428,0
2025-08-26,SKU_002,Bingo Potato Chips (Salted),466,466,1680,20,2701,228,1428,0
2025-08-27,SKU_002,Bingo Potato Chips (Salted),266,266,1414,20,2701,228,1428,0
2025-08-28,SKU_002,Bingo Potato Chips (Salted),324,324,1090,20,2701,228,1428,0
2025-08-29,SKU_002,Bingo Potato Chips (Salted),420,420,670,20,2701,228,1428,0
2025-08-30,SKU_002,Bingo Potato Chips (Salted),481,481,2890,20,2701,228,1428,0
2025-08-31,SKU_002,Bingo Potato Chips (Salted),633,633,2257,20,2701,228,1428,0
2025-09-01,SKU_002,Bingo Potato Chips (Salted),468,468,1789,20,2701,228,1428,0
2025-09-02,SKU_002,Bingo Potato Chips (Salted),444,444,1345,20,2701,228,1428,0
2025-09-03,SKU_002,Bingo Potato Chips (Salted),244,244,1101,20,2701,228,1428,0
2025-09-04,SKU_002,Bingo Potato Chips (Salted),260,260,841,20,2701,228,1428,0
2025-09-05,SKU_002,Bingo Potato Chips (Salted),465,465,3077,20,2701,228,1428,0
2025-09-06,SKU_002,Bingo Potato Chips (Salted),600,600,2477,20,2701,228,1428,0
2025-09-07,SKU_002,Bingo Potato Chips (Salted),322,322,2155,20,2701,228,1428,0
2025-09-08,SKU_002,Bingo Potato Chips (Salted),351,351,1804,20,2701,228,1428,0
2025-09-09,SKU_002,Bingo Potato Chips (Salted),410,410,1394,20,2701,228,1428,0
2025-09-10,SKU_002,Bingo Potato Chips (Salted),326,326,1068,20,2701,228,1428,0
2025-09-11,SKU_002,Bingo Potato Chips (Salted),374,374,694,20,2701,228,1428,0
2025-09-12,SKU_002,Bingo Potato Chips (Salted),464,464,2931,20,2701,228,1428,0
2025-09-13,SKU_002,Bingo Potato Chips (Salted),398,398,2533,20,2701,228,1428,0
2025-09-14,SKU_002,Bingo Potato Chips (Salted),221,221,2312,20,2701,228,1428,0
2025-09-15,SKU_002,Bingo Potato Chips (Salted),338,338,1974,20,2701,228,1428,0
2025-09-16,SKU_002,Bingo Potato Chips (Salted),460,460,1514,20,2701,228,1428,0
2025-09-17,SKU_002,Bingo Potato Chips (Salted),452,452,1062,20,2701,228,1428,0
2025-09-18,SKU_002,Bingo Potato Chips (Salted),308,308,754,20,2701,228,1428,0
2025-09-19,SKU_002,Bingo Potato Chips (Salted),556,556,198,20,2701,228,1428,0
2025-09-20,SKU_002,Bingo Potato Chips (Salted),405,405,2494,20,2701,228,1428,0
2025-09-21,SKU_002,Bingo Potato Chips (Salted),561,561,1933,20,2701,228,1428,0
2025-09-22,SKU_002,Bingo Potato Chips (Salted),301,301,1632,20,2701,228,1428,0
2025-09-23,SKU_002,Bingo Potato Chips (Salted),364,364,1268,20,2701,228,1428,0
2025-09-24,SKU_002,Bingo Potato Chips (Salted),348,348,920,20,2701,228,1428,0
2025-09-25,SKU_002,Bingo Potato Chips (Salted),333,333,587,20,2701,228,1428,0
2025-09-26,SKU_002,Bingo Potato Chips (Salted),498,498,2790,20,2701,228,1428,0
2025-09-27,SKU_002,Bingo Potato Chips (Salted),428,428,2362,20,2701,228,1428,0
2025-09-28,SKU_002,Bingo Potato Chips (Salted),434,434,1928,20,2701,228,1428,0
2025-09-29,SKU_002,Bingo Potato Chips (Salted),324,324,1604,20,2701,228,1428,0
2025-09-30,SKU_002,Bingo Potato Chips (Salted),364,364,1240,20,2701,228,1428,0
2025-10-01,SKU_002,Bingo Potato Chips (Salted),319,319,921,20,2701,228,1428,0
2025-10-02,SKU_002,Bingo Potato Chips (Salted),446,446,475,20,2701,228,1428,0
2025-10-03,SKU_002,Bingo Potato Chips (Salted),465,465,2711,20,2701,228,1428,0
2025-10-04,SKU_002,Bingo Potato Chips (Salted),518,518,2193,20,2701,228,1428,0
2025-10-05,SKU_002,Bingo Potato Chips (Salted),530,530,1663,20,2701,228,1428,0
2025-10-06,SKU_002,Bingo Potato Chips (Salted),263,263,1400,20,2701,228,1428,0
2025-10-07,SKU_002,Bingo Potato Chips (Salted),390,390,1010,20,2701,228,1428,0
2025-10-08,SKU_002,Bingo Potato Chips (Salted),320,320,690,20,2701,228,1428,0
2025-10-09,SKU_002,Bingo Potato Chips (Salted),344,344,3047,20,2701,228,1428,0
2025-10-10,SKU_002,Bingo Potato Chips (Salted),573,573,2474,20,2701,228,1428,0
2025-10-11,SKU_002,Bingo Potato Chips (Salted),357,357,2117,20,2701,228,1428,0
2025-10-12,SKU_002,Bingo Potato Chips (Salted),464,464,1653,20,2701,228,1428,0
2025-10-13,SKU_002,Bingo Potato Chips (Salted),394,394,1259,20,2701,228,1428,0
2025-10-14,SKU_002,Bingo Potato Chips (Salted),254,254,1005,20,2701,228,1428,0
2025-10-15,SKU_002,Bingo Potato Chips (Salted),249,249,756,20,2701,228,1428,0
2025-10-16,SKU_002,Bingo Potato Chips (Salted),504,504,2953,20,2701,228,1428,0
2025-10-17,SKU_002,Bingo Potato Chips (Salted),528,528,2425,20,2701,228,1428,0
2025-10-18,SKU_002,Bingo Potato Chips (Salted),556,556,1869,20,2701,228,1428,0
2025-10-19,SKU_002,Bingo Potato Chips (Salted),435,435,1434,20,2701,228,1428,0
2025-10-20,SKU_002,Bingo Potato Chips (Salted),318,318,1116,20,2701,228,1428,0
2025-10-21,SKU_002,Bingo Potato Chips (Salted),290,290,826,20,2701,228,1428,0
2025-10-22,SKU_002,Bingo Potato Chips (Salted),284,284,542,20,2701,228,1428,0
2025-10-23,SKU_002,Bingo Potato Chips (Salted),353,353,2890,20,2701,228,1428,0
2025-10-24,SKU_002,Bingo Potato Chips (Salted),639,639,2251,20,2701,228,1428,0
2025-10-25,SKU_002,Bingo Potato Chips (Salted),414,414,1837,20,2701,228,1428,0
2025-10-26,SKU_002,Bingo Potato Chips (Salted),526,526,1311,20,2701,228,1428,0
2025-10-27,SKU_002,Bingo Potato Chips (Salted),319,319,992,20,2701,228,1428,0
2025-10-28,SKU_002,Bingo Potato Chips (Salted),350,350,642,20,2701,228,1428,0
2025-10-29,SKU_002,Bingo Potato Chips (Salted),365,365,277,20,2701,228,1428,0
2025-10-30,SKU_002,Bingo Potato Chips (Salted),463,277,0,20,2701,228,1428,1
2025-10-31,SKU_002,Bingo Potato Chips (Salted),511,511,2190,20,2701,228,1428,0
2025-11-01,SKU_002,Bingo Potato Chips (Salted),433,433,1757,20,2701,228,1428,0
2025-11-02,SKU_002,Bingo Potato Chips (Salted),388,388,1369,20,2701,228,1428,0
2025-11-03,SKU_002,Bingo Potato Chips (Salted),336,336,1033,20,2701,228,1428,0
2025-11-04,SKU_002,Bingo Potato Chips (Salted),369,369,664,20,2701,228,1428,0
2025-11-05,SKU_002,Bingo Potato Chips (Salted),401,401,263,20,2701,228,1428,0
2025-11-06,SKU_002,Bingo Potato Chips (Salted),179,179,84,20,2701,228,1428,0
2025-11-07,SKU_002,Bingo Potato Chips (Salted),414,414,2371,20,2701,228,1428,0
2025-11-08,SKU_002,Bingo Potato Chips (Salted),584,584,1787,20,2701,228,1428,0
2025-11-09,SKU_002,Bingo Potato Chips (Salted),733,733,1054,20,2701,228,1428,0
2025-11-10,SKU_002,Bingo Potato Chips (Salted),435,435,619,20,2701,228,1428,0
2025-11-11,SKU_002,Bingo Potato Chips (Salted),343,343,276,20,2701,228,1428,0
2025-11-12,SKU_002,Bingo Potato Chips (Salted),295,295,2682,20,2701,228,1428,0
2025-11-13,SKU_002,Bingo Potato Chips (Salted),335,335,2347,20,2701,228,1428,0
2025-11-14,SKU_002,Bingo Potato Chips (Salted),454,454,1893,20,2701,228,1428,0
2025-11-15,SKU_002,Bingo Potato Chips (Salted),582,582,1311,20,2701,228,1428,0
2025-11-16,SKU_002,Bingo Potato Chips (Salted),469,469,842,20,2701,228,1428,0
2025-11-17,SKU_002,Bingo Potato Chips (Salted),275,275,567,20,2701,228,1428,0
2025-11-18,SKU_002,Bingo Potato Chips (Salted),348,348,2920,20,2701,228,1428,0
2025-11-19,SKU_002,Bingo Potato Chips (Salted),450,450,2470,20,2701,228,1428,0
2025-11-20,SKU_002,Bingo Potato Chips (Salted),361,361,2109,20,2701,228,1428,0
2025-11-21,SKU_002,Bingo Potato Chips (Salted),493,493,1616,20,2701,228,1428,0
2025-11-22,SKU_002,Bingo Potato Chips (Salted),489,489,1127,20,2701,228,1428,0
2025-11-23,SKU_002,Bingo Potato Chips (Salted),357,357,770,20,2701,228,1428,0
2025-11-24,SKU_002,Bingo Potato Chips (Salted),335,335,435,20,2701,228,1428,0
2025-11-25,SKU_002,Bingo Potato Chips (Salted),289,289,146,20,2701,228,1428,0
2025-11-26,SKU_002,Bingo Potato Chips (Salted),345,146,0,20,2701,228,1428,1
2025-11-27,SKU_002,Bingo Potato Chips (Salted),399,399,2302,20,2701,228,1428,0
2025-11-28,SKU_002,Bingo Potato Chips (Salted),418,418,1884,20,2701,228,1428,0
2025-11-29,SKU_002,Bingo Potato Chips (Salted),519,519,1365,20,2701,228,1428,0
2025-11-30,SKU_002,Bingo Potato Chips (Salted),475,475,890,20,2701,228,1428,0
2025-12-01,SKU_002,Bingo Potato Chips (Salted),418,418,472,20,2701,228,1428,0
2025-12-02,SKU_002,Bingo Potato Chips (Salted),347,347,2826,20,2701,228,1428,0
2025-12-03,SKU_002,Bingo Potato Chips (Salted),242,242,2584,20,2701,228,1428,0
2025-12-04,SKU_002,Bingo Potato Chips (Salted),402,402,2182,20,2701,228,1428,0
2025-12-05,SKU_002,Bingo Potato Chips (Salted),450,450,1732,20,2701,228,1428,0
2025-12-06,SKU_002,Bingo Potato Chips (Salted),714,714,1018,20,2701,228,1428,0
2025-12-07,SKU_002,Bingo Potato Chips (Salted),632,632,386,20,2701,228,1428,0
2025-12-08,SKU_002,Bingo Potato Chips (Salted),392,386,0,20,2701,228,1428,1
2025-12-09,SKU_002,Bingo Potato Chips (Salted),326,326,2375,20,2701,228,1428,0
2025-12-10,SKU_002,Bingo Potato Chips (Salted),257,257,2118,20,2701,228,1428,0
2025-12-11,SKU_002,Bingo Potato Chips (Salted),348,348,1770,20,2701,228,1428,0
2025-12-12,SKU_002,Bingo Potato Chips (Salted),622,622,1148,20,2701,228,1428,0
2025-12-13,SKU_002,Bingo Potato Chips (Salted),588,588,560,20,2701,228,1428,0
2025-12-14,SKU_002,Bingo Potato Chips (Salted),485,485,75,20,2701,228,1428,0
2025-12-15,SKU_002,Bingo Potato Chips (Salted),312,312,2464,20,2701,228,1428,0
2025-12-16,SKU_002,Bingo Potato Chips (Salted),275,275,2189,20,2701,228,1428,0
2025-12-17,SKU_002,Bingo Potato Chips (Salted),368,368,1821,20,2701,228,1428,0
2025-12-18,SKU_002,Bingo Potato Chips (Salted),480,480,1341,20,2701,228,1428,0
2025-12-19,SKU_002,Bingo Potato Chips (Salted),408,408,933,20,2701,228,1428,0
2025-12-20,SKU_002,Bingo Potato Chips (Salted),539,539,394,20,2701,228,1428,0
2025-12-21,SKU_002,Bingo Potato Chips (Salted),545,545,2550,20,2701,228,1428,0
2025-12-22,SKU_002,Bingo Potato Chips (Salted),375,375,2175,20,2701,228,1428,0
2025-12-23,SKU_002,Bingo Potato Chips (Salted),340,340,1835,20,2701,228,1428,0
2025-12-24,SKU_002,Bingo Potato Chips (Salted),358,358,1477,20,2701,228,1428,0
2025-12-25,SKU_002,Bingo Potato Chips (Salted),336,336,1141,20,2701,228,1428,0
2025-12-26,SKU_002,Bingo Potato Chips (Salted),409,409,732,20,2701,228,1428,0
2025-12-27,SKU_002,Bingo Potato Chips (Salted),564,564,168,20,2701,228,1428,0
2025-12-28,SKU_002,Bingo Potato Chips (Salted),500,500,2369,20,2701,228,1428,0
2025-12-29,SKU_002,Bingo Potato Chips (Salted),407,407,1962,20,2701,228,1428,0
2025-12-30,SKU_002,Bingo Potato Chips (Salted),420,420,1542,20,2701,228,1428,0
2025-12-31,SKU_002,Bingo Potato Chips (Salted),516,516,1026,20,2701,228,1428,0
2024-01-01,SKU_003,Fiama Gel Bar (Pack of 3),49,49,655,210,639,65,555,0
2024-01-02,SKU_003,Fiama Gel Bar (Pack of 3),67,67,588,210,639,65,555,0
2024-01-03,SKU_003,Fiama Gel Bar (Pack of 3),62,62,526,210,639,65,555,0
2024-01-04,SKU_003,Fiama Gel Bar (Pack of 3),63,63,463,210,639,65,555,0
2024-01-05,SKU_003,Fiama Gel Bar (Pack of 3),71,71,392,210,639,65,555,0
2024-01-06,SKU_003,Fiama Gel Bar (Pack of 3),113,113,279,210,639,65,555,0
2024-01-07,SKU_003,Fiama Gel Bar (Pack of 3),116,116,163,210,639,65,555,0
2024-01-08,SKU_003,Fiama Gel Bar (Pack of 3),57,57,106,210,639,65,555,0
2024-01-09,SKU_003,Fiama Gel Bar (Pack of 3),32,32,74,210,639,65,555,0
2024-01-10,SKU_003,Fiama Gel Bar (Pack of 3),51,51,662,210,639,65,555,0
2024-01-11,SKU_003,Fiama Gel Bar (Pack of 3),76,76,586,210,639,65,555,0
2024-01-12,SKU_003,Fiama Gel Bar (Pack of 3),90,90,496,210,639,65,555,0
2024-01-13,SKU_003,Fiama Gel Bar (Pack of 3),101,101,395,210,639,65,555,0
2024-01-14,SKU_003,Fiama Gel Bar (Pack of 3),74,74,321,210,639,65,555,0
2024-01-15,SKU_003,Fiama Gel Bar (Pack of 3),52,52,269,210,639,65,555,0
2024-01-16,SKU_003,Fiama Gel Bar (Pack of 3),54,54,215,210,639,65,555,0
2024-01-17,SKU_003,Fiama Gel Bar (Pack of 3),51,51,164,210,639,65,555,0
2024-01-18,SKU_003,Fiama Gel Bar (Pack of 3),33,33,131,210,639,65,555,0
2024-01-19,SKU_003,Fiama Gel Bar (Pack of 3),105,105,665,210,639,65,555,0
2024-01-20,SKU_003,Fiama Gel Bar (Pack of 3),115,115,550,210,639,65,555,0
2024-01-21,SKU_003,Fiama Gel Bar (Pack of 3),110,110,440,210,639,65,555,0
2024-01-22,SKU_003,Fiama Gel Bar (Pack of 3),53,53,387,210,639,65,555,0
2024-01-23,SKU_003,Fiama Gel Bar (Pack of 3),64,64,323,210,639,65,555,0
2024-01-24,SKU_003,Fiama Gel Bar (Pack of 3),59,59,264,210,639,65,555,0
2024-01-25,SKU_003,Fiama Gel Bar (Pack of 3),47,47,217,210,639,65,555,0
2024-01-26,SKU_003,Fiama Gel Bar (Pack of 3),97,97,120,210,639,65,555,0
2024-01-27,SKU_003,Fiama Gel Bar (Pack of 3),68,68,691,210,639,65,555,0
2024-01-28,SKU_003,Fiama Gel Bar (Pack of 3),114,114,577,210,639,65,555,0
2024-01-29,SKU_003,Fiama Gel Bar (Pack of 3),53,53,524,210,639,65,555,0
2024-01-30,SKU_003,Fiama Gel Bar (Pack of 3),62,62,462,210,639,65,555,0
2024-01-31,SKU_003,Fiama Gel Bar (Pack of 3),54,54,408,210,639,65,555,0
2024-02-01,SKU_003,Fiama Gel Bar (Pack of 3),66,66,342,210,639,65,555,0
2024-02-02,SKU_003,Fiama Gel Bar (Pack of 3),81,81,261,210,639,65,555,0
2024-02-03,SKU_003,Fiama Gel Bar (Pack of 3),106,106,155,210,639,65,555,0
2024-02-04,SKU_003,Fiama Gel Bar (Pack of 3),117,117,38,210,639,65,555,0
2024-02-05,SKU_003,Fiama Gel Bar (Pack of 3),72,72,605,210,639,65,555,0
2024-02-06,SKU_003,Fiama Gel Bar (Pack of 3),34,34,571,210,639,65,555,0
2024-02-07,SKU_003,Fiama Gel Bar (Pack of 3),61,61,510,210,639,65,555,0
2024-02-08,SKU_003,Fiama Gel Bar (Pack of 3),66,66,444,210,639,65,555,0
2024-02-09,SKU_003,Fiama Gel Bar (Pack of 3),94,94,350,210,639,65,555,0
2024-02-10,SKU_003,Fiama Gel Bar (Pack of 3),97,97,253,210,639,65,555,0
2024-02-11,SKU_003,Fiama Gel Bar (Pack of 3),100,100,153,210,639,65,555,0
2024-02-12,SKU_003,Fiama Gel Bar (Pack of 3),67,67,86,210,639,65,555,0
2024-02-13,SKU_003,Fiama Gel Bar (Pack of 3),73,73,13,210,639,65,555,0
2024-02-14,SKU_003,Fiama Gel Bar (Pack of 3),64,64,588,210,639,65,555,0
2024-02-15,SKU_003,Fiama Gel Bar (Pack of 3),56,56,532,210,639,65,555,0
2024-02-16,SKU_003,Fiama Gel Bar (Pack of 3),72,72,460,210,639,65,555,0
2024-02-17,SKU_003,Fiama Gel Bar (Pack of 3),93,93,367,210,639,65,555,0
2024-02-18,SKU_003,Fiama Gel Bar (Pack of 3),57,57,310,210,639,65,555,0
2024-02-19,SKU_003,Fiama Gel Bar (Pack of 3),30,30,280,210,639,65,555,0
2024-02-20,SKU_003,Fiama Gel Bar (Pack of 3),61,61,219,210,639,65,555,0
2024-02-21,SKU_003,Fiama Gel Bar (Pack of 3),73,73,146,210,639,65,555,0
2024-02-22,SKU_003,Fiama Gel Bar (Pack of 3),62,62,723,210,639,65,555,0
2024-02-23,SKU_003,Fiama Gel Bar (Pack of 3),89,89,634,210,639,65,555,0
2024-02-24,SKU_003,Fiama Gel Bar (Pack of 3),87,87,547,210,639,65,555,0
2024-02-25,SKU_003,Fiama Gel Bar (Pack of 3),72,72,475,210,639,65,555,0
2024-02-26,SKU_003,Fiama Gel Bar (Pack of 3),63,63,412,210,639,65,555,0
2024-02-27,SKU_003,Fiama Gel Bar (Pack of 3),61,61,351,210,639,65,555,0
2024-02-28,SKU_003,Fiama Gel Bar (Pack of 3),68,68,283,210,639,65,555,0
2024-02-29,SKU_003,Fiama Gel Bar (Pack of 3),53,53,230,210,639,65,555,0
2024-03-01,SKU_003,Fiama Gel Bar (Pack of 3),101,101,129,210,639,65,555,0
2024-03-02,SKU_003,Fiama Gel Bar (Pack of 3),85,85,683,210,639,65,555,0
2024-03-03,SKU_003,Fiama Gel Bar (Pack of 3),105,105,578,210,639,65,555,0
2024-03-04,SKU_003,Fiama Gel Bar (Pack of 3),67,67,511,210,639,65,555,0
2024-03-05,SKU_003,Fiama Gel Bar (Pack of 3),70,70,441,210,639,65,555,0
2024-03-06,SKU_003,Fiama Gel Bar (Pack of 3),52,52,389,210,639,65,555,0
2024-03-07,SKU_003,Fiama Gel Bar (Pack of 3),67,67,322,210,639,65,555,0
